Data,Periodo,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,3
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.43.2 (Delta),AY.43.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,3
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,1
2021-10-01,Out 2021,Sul,Paraná,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,23
2021-10-01,Out 2021,Sul,Paraná,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-10-01,Out 2021,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-10-01,Out 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,18
2021-10-01,Out 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,1
2021-10-01,Out 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,85
2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,6
2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,13
2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,B.1,Outras,Não VOC/VOI,1
2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,85
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.43.2 (Delta),AY.43.2 (Delta),VOC/VOI,4
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,57
2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,40
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.126 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.43.2 (Delta),AY.43.2 (Delta),VOC/VOI,2
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,4
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,3
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,62
2021-10-01,Out 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Distrito Federal,Outros,BA.1+B.1.1.529 (Omicron),BA.1+B.1.1.529 (Omicron),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Goiás,Outros,AY.23 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Goiás,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Centro-oeste,Goiás,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,8
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.119.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.4.2.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.44 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,7
2021-11-01,Nov 2021,Nordeste,Alagoas,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,23
2021-11-01,Nov 2021,Nordeste,Alagoas,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Alagoas,FIOCRUZ,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,8
2021-11-01,Nov 2021,Nordeste,Alagoas,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,40
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.34.1 (Delta),AY.34.1 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,6
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,18
2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.124 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,43
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.124 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.34 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,6
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,7
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.43.2 (Delta),AY.43.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,4
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,8
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,66
2021-11-01,Nov 2021,Nordeste,Bahia,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-11-01,Nov 2021,Nordeste,Paraíba,FIOCRUZ,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Paraíba,FIOCRUZ,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Paraíba,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Paraíba,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Paraíba,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,60
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,12
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.124 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,7
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.43.2 (Delta),AY.43.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.47 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,88
2021-11-01,Nov 2021,Nordeste,Pernambuco,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Piauí,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Nordeste,Piauí,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.47 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,11
2021-11-01,Nov 2021,Norte,Amapá,FIOCRUZ,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Norte,Amapá,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Amapá,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,13
2021-11-01,Nov 2021,Norte,Amapá,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,22
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.119 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,45
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.126 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.34.1 (Delta),AY.34.1 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.34.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,12
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,29
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.9.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,43
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,111
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,13
2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,27
2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,63
2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
2021-11-01,Nov 2021,Norte,Roraima,FIOCRUZ,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Roraima,FIOCRUZ,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Roraima,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Roraima,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Roraima,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Tocantins,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,7
2021-11-01,Nov 2021,Norte,Tocantins,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Tocantins,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Tocantins,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Norte,Tocantins,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,8
2021-11-01,Nov 2021,Sudeste,Espírito Santo,Outros,AY.44 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Espírito Santo,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Espírito Santo,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Sudeste,Espírito Santo,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,12
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.124 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,7
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,25
2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Minas Gerais,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,31
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.34.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,10
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,17
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.103 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.120 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.34.1 (Delta),AY.34.1 (Delta),VOC/VOI,49
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.36 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.4.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,15
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,16
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.43.2 (Delta),AY.43.2 (Delta),VOC/VOI,6
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.98 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,63
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,572
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,São Paulo,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,A.2.5,Outras,Não VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,84
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,105
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.103 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.11 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.114 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,8
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.119.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,14
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.124 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,7
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.127 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,8
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,149
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.34.1 (Delta),AY.34.1 (Delta),VOC/VOI,38
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,431
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.36 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,67
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.39 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.4.2.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.4.2.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,419
