Data,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Quantidade
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5,BA.5.* (Omicron),10
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.1,BA.5.* (Omicron),21
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.1.15,BA.5.* (Omicron),5
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.1.2,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.1.21,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.1.23,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.1.27,BA.5.* (Omicron),3
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.2,BA.5.* (Omicron),8
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.2.1,BA.5.* (Omicron),35
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.2.21,BA.5.* (Omicron),2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.2.24,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.2.6,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.3.1,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BA.5.6.2,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BE.1,BE.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BE.10,BE.* (Omicron),123
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BE.4.1,BE.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BE.9,BE.* (Omicron),7
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.4,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.41.1,Outras,2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.5,Outras,3
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.7,Outras,14
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.7.1,Outras,2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.7.5,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BF.7.8,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BL.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BL.2,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BN.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BN.1.3.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BN.1.5,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BN.3.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1,BQ.1.* (Omicron),4
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1,BQ.1.1 (Omicron),78
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.10,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.16,BQ.1.* (Omicron),2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.17,BQ.1.* (Omicron),2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.18,BQ.1.* (Omicron),34
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.22,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.23,BQ.1.* (Omicron),6
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.3,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.31,BQ.1.* (Omicron),3
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.32,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.4,BQ.1.* (Omicron),2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.1.8,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.13,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.18,BQ.1.* (Omicron),2
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,BQ.1.5,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,CK.2.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,CL.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,CN.1,Outras,1
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,DL.1,DL.1 (Omicron),6
2022-10-01,Out 2022,Sudeste,São Paulo,Outros,XBB.1.18,XBB.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BA.4.6,BA.4.* (Omicron),3
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BA.5.1,BA.5.* (Omicron),3
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BA.5.2,BA.5.* (Omicron),3
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),2
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BE.1,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BE.10,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BE.9,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BF.41.1,Outras,1
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BF.7,Outras,4
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),3
2022-10-01,Out 2022,Sul,Paraná,FIOCRUZ,BQ.1.1.4,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,Outros,BA.4,BA.4.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,Outros,BA.4.6,BA.4.* (Omicron),4
2022-10-01,Out 2022,Sul,Paraná,Outros,BA.5,BA.5.* (Omicron),3
2022-10-01,Out 2022,Sul,Paraná,Outros,BA.5.1,BA.5.* (Omicron),4
2022-10-01,Out 2022,Sul,Paraná,Outros,BA.5.2,BA.5.* (Omicron),3
2022-10-01,Out 2022,Sul,Paraná,Outros,BA.5.2.1,BA.5.* (Omicron),11
2022-10-01,Out 2022,Sul,Paraná,Outros,BE.1,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,Outros,BE.10,BE.* (Omicron),2
2022-10-01,Out 2022,Sul,Paraná,Outros,BF.30,Outras,1
2022-10-01,Out 2022,Sul,Paraná,Outros,BF.7,Outras,2
2022-10-01,Out 2022,Sul,Paraná,Outros,BF.7.5,Outras,1
2022-10-01,Out 2022,Sul,Paraná,Outros,BN.3.1,Outras,5
2022-10-01,Out 2022,Sul,Paraná,Outros,BQ.1.23,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Paraná,Outros,CP.1.1,Outras,1
2022-10-01,Out 2022,Sul,Paraná,Outros,XBB.1,XBB.* (Omicron),1
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BA.4.1.1,BA.4.* (Omicron),1
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BA.4.6,BA.4.* (Omicron),12
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BA.5.1,BA.5.* (Omicron),11
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BA.5.1.21,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BA.5.2,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BA.5.2.1,BA.5.* (Omicron),11
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BE.1.1,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BQ.1.1,BQ.1.1 (Omicron),3
2022-10-01,Out 2022,Sul,Rio Grande do Sul,Outros,BQ.1.1.18,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.1.1,BA.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.2.23,BA.2.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.4.1,BA.4.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.4.6,BA.4.* (Omicron),9
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.5,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.5.1,BA.5.* (Omicron),8
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.5.1.23,BA.5.* (Omicron),2
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.5.1.5,BA.5.* (Omicron),2
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),7
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BA.5.2.6,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BE.10,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BE.9,BE.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BF.38,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BF.41.1,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BF.7,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BN.1.3.1,Outras,2
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BN.1.5,Outras,2
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),9
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BQ.1.1.13,BQ.1.* (Omicron),2
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BQ.1.1.16,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BQ.1.1.4,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,BQ.1.1.5,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,DJ.1.3,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,FIOCRUZ,DL.1,DL.1 (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,AY.101,Delta,1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,AY.99.2,Delta,2
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.1,BA.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.1.14,BA.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.4.6,BA.4.* (Omicron),3
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.5,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.5.1,BA.5.* (Omicron),6
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.5.2,BA.5.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BA.5.2.1,BA.5.* (Omicron),3
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BE.10,BE.* (Omicron),2
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BF.31.1,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BF.5,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BF.7,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BF.7.22,Outras,1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BQ.1.1,BQ.1.1 (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,BQ.1.1.31,BQ.1.* (Omicron),1
2022-10-01,Out 2022,Sul,Santa Catarina,Outros,CR.1.3,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BA.2.3.20,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BA.5.1,BA.5.* (Omicron),5
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BA.5.2,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BA.5.2.1,BA.5.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BA.5.2.35,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BA.5.3.1,BA.5.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BE.10,BE.* (Omicron),19
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BE.9,BE.* (Omicron),25
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BF.10,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BF.41.1,Outras,3
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BF.7,Outras,2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BF.7.4.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1,BQ.1.1 (Omicron),39
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.16,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.18,BQ.1.* (Omicron),14
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.23,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.28,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.3,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.4,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.1.60,BQ.1.* (Omicron),3
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.14,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.23,BQ.1.* (Omicron),3
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.3,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,BQ.1.5,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,CK.1,Outras,3
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,CL.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,DJ.1.3,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,DL.1,DL.1 (Omicron),13
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,EF.1.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,XBB.1,XBB.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Distrito Federal,Outros,XBB.1.18,XBB.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BE.10,BE.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BE.9,BE.* (Omicron),6
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BN.1.3.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BN.1.5,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),24
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.1.11,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.1.16,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.1.18,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.1.69,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.10,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,BQ.1.12,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,CK.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,CL.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Goiás,FIOCRUZ,DL.1,DL.1 (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BA.2,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BA.4.6,BA.4.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BA.5.1,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BA.5.3.1,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BE.10,BE.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BE.9,BE.* (Omicron),8
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BF.10,Outras,2
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BQ.1.1,BQ.1.1 (Omicron),26
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BQ.1.1.18,BQ.1.* (Omicron),12
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BQ.1.1.23,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BQ.1.1.28,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BQ.1.1.31,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,BQ.1.1.36,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,DL.1,DL.1 (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Goiás,Outros,XBB.1,XBB.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,FIOCRUZ,BE.9,BE.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,FIOCRUZ,XBB.1.18,XBB.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,B.6,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BE.1.1,BE.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BE.10,BE.* (Omicron),3
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BE.9,BE.* (Omicron),3
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BF.5,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BN.1.3.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BN.1.5,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BN.3.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BQ.1,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BQ.1.1,BQ.1.1 (Omicron),24
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BQ.1.1.18,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BQ.1.1.29,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BQ.1.1.60,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,BQ.1.1.8,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,CK.1,Outras,1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso,Outros,XBB.1,XBB.* (Omicron),4
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.5.1,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BQ.1.1.28,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BQ.1.1.5,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,DL.1,DL.1 (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.4.6,BA.4.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.5.1,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.5.2.1,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.5.2.57,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BE.10,BE.* (Omicron),4
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BE.9,BE.* (Omicron),8
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BQ.1,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BQ.1.1,BQ.1.1 (Omicron),24
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BQ.1.1.28,BQ.1.* (Omicron),6
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BQ.1.1.31,BQ.1.* (Omicron),3
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BQ.1.1.4,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,BQ.1.14,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,DL.1,DL.1 (Omicron),3
2022-11-01,Nov 2022,Centro-oeste,Mato Grosso do Sul,Outros,XBB.1.18,XBB.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BE.10,BE.* (Omicron),6
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BE.9,BE.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BF.7,Outras,2
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),35
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BQ.1.1.4,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,BQ.1.1.60,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Alagoas,FIOCRUZ,DL.1,DL.1 (Omicron),10
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BA.2.3,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BE.10,BE.* (Omicron),8
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BE.9,BE.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1,BQ.1.1 (Omicron),39
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.16,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.18,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.23,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.28,BQ.1.* (Omicron),6
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.31,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.36,BQ.1.* (Omicron),35
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.1.60,BQ.1.* (Omicron),8
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.22,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,BQ.1.23,BQ.1.* (Omicron),10
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,DL.1,DL.1 (Omicron),9
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,DS.2,Outras,1
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,XBB.1,XBB.* (Omicron),5
2022-11-01,Nov 2022,Nordeste,Bahia,FIOCRUZ,XBB.3,XBB.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BA.2.3.20,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BA.4,BA.4.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BA.4.6,BA.4.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BA.5,BA.5.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BE.10,BE.* (Omicron),22
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BE.9,BE.* (Omicron),7
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BF.33,Outras,2
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BQ.1,BQ.1.* (Omicron),4
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BQ.1.1,BQ.1.1 (Omicron),63
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BQ.1.1.11,BQ.1.* (Omicron),6
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BQ.1.1.13,BQ.1.* (Omicron),1
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BQ.1.1.23,BQ.1.* (Omicron),2
2022-11-01,Nov 2022,Nordeste,Bahia,Outros,BQ.1.1.25,BQ.1.* (Omicron),1
