DATA_COLETA2,DATA_COLETA_PT,UF_COLETA,BA.1,BA.2,BA.4 ou BA.5,Delta,XBB,TOTAL,TOTAL_OMICRON,PORC_OMICRON_TOTAL,PORC_OMICRON_BA1,PORC_OMICRON_BA2,PORC_OMICRON_BA4_BA5,PORC_OMICRON_XBB,MV_PORC_OMICRON,MV_PORC_OMICRON_BA1,MV_PORC_OMICRON_BA2,MV_PORC_OMICRON_BA4_BA5,MV_PORC_OMICRON_XBB,Estado
2021-12-25,25-12-2021,SC,2,0,0,3,0,5,2,40.0,40.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,Santa Catarina
2021-12-26,26-12-2021,SC,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,58.8,58.8,0.0,0.0,0.0,Santa Catarina
2021-12-27,27-12-2021,SC,2,0,0,2,0,4,2,50.0,50.0,0.0,0.0,0.0,64.7,64.7,0.0,0.0,0.0,Santa Catarina
2021-12-28,28-12-2021,SC,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,Santa Catarina
2022-01-02,02-01-2022,SC,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,78.6,78.6,0.0,0.0,0.0,Santa Catarina
2022-01-03,03-01-2022,SC,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,92.9,92.9,0.0,0.0,0.0,Santa Catarina
2022-01-10,10-01-2022,SC,71,0,0,0,0,71,71,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Santa Catarina
2022-01-11,11-01-2022,SC,33,0,0,0,0,33,33,100.0,100.0,0.0,0.0,0.0,100.0,97.9,2.1,0.0,0.0,Santa Catarina
2022-01-12,12-01-2022,SC,47,0,0,0,0,47,47,100.0,100.0,0.0,0.0,0.0,100.0,97.9,2.1,0.0,0.0,Santa Catarina
2022-01-13,13-01-2022,SC,117,0,0,0,0,117,117,100.0,100.0,0.0,0.0,0.0,100.0,94.1,5.9,0.0,0.0,Santa Catarina
2022-01-17,17-01-2022,SC,41,7,0,0,0,48,48,100.0,85.4,14.6,0.0,0.0,100.0,94.0,6.0,0.0,0.0,Santa Catarina
2022-01-18,18-01-2022,SC,14,0,0,0,0,14,14,100.0,100.0,0.0,0.0,0.0,100.0,91.9,8.1,0.0,0.0,Santa Catarina
2022-01-19,19-01-2022,SC,11,4,0,0,0,15,15,100.0,73.3,26.7,0.0,0.0,100.0,91.9,8.1,0.0,0.0,Santa Catarina
2022-01-20,20-01-2022,SC,101,1,0,0,0,102,102,100.0,99.0,1.0,0.0,0.0,100.0,87.1,12.9,0.0,0.0,Santa Catarina
2022-01-21,21-01-2022,SC,64,11,0,0,0,75,75,100.0,85.3,14.7,0.0,0.0,100.0,88.9,11.1,0.0,0.0,Santa Catarina
2022-01-22,22-01-2022,SC,8,0,0,0,0,8,8,100.0,100.0,0.0,0.0,0.0,100.0,88.9,11.1,0.0,0.0,Santa Catarina
2022-01-23,23-01-2022,SC,4,2,0,0,0,6,6,100.0,66.7,33.3,0.0,0.0,100.0,92.7,7.3,0.0,0.0,Santa Catarina
2022-01-24,24-01-2022,SC,682,15,0,0,0,697,697,100.0,97.8,2.2,0.0,0.0,100.0,92.8,7.2,0.0,0.0,Santa Catarina
2022-01-25,25-01-2022,SC,125,0,0,0,0,125,125,100.0,100.0,0.0,0.0,0.0,100.0,94.9,5.1,0.0,0.0,Santa Catarina
2022-01-26,26-01-2022,SC,9,0,0,0,0,9,9,100.0,100.0,0.0,0.0,0.0,100.0,94.9,5.1,0.0,0.0,Santa Catarina
2022-01-27,27-01-2022,SC,32,0,0,0,0,32,32,100.0,100.0,0.0,0.0,0.0,100.0,99.5,0.5,0.0,0.0,Santa Catarina
2022-02-01,01-02-2022,SC,18,0,0,0,0,18,18,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,Santa Catarina
2022-02-02,02-02-2022,SC,46,0,0,0,0,46,46,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,Santa Catarina
2022-02-03,03-02-2022,SC,101,1,0,0,0,102,102,100.0,99.0,1.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,Santa Catarina
2022-02-07,07-02-2022,SC,4,0,0,0,0,4,4,100.0,100.0,0.0,0.0,0.0,100.0,85.6,0.1,14.3,0.0,Santa Catarina
2022-02-09,09-02-2022,SC,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,71.3,0.1,28.6,0.0,Santa Catarina
2022-02-14,14-02-2022,SC,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,57.0,0.1,42.9,0.0,Santa Catarina
2022-07-06,06-07-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,42.9,0.0,57.1,0.0,Santa Catarina
2022-07-07,07-07-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,28.6,0.0,71.4,0.0,Santa Catarina
2022-07-08,08-07-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,14.3,0.0,85.7,0.0,Santa Catarina
2022-07-13,13-07-2022,SC,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Santa Catarina
2022-07-14,14-07-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Santa Catarina
2022-07-19,19-07-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Santa Catarina
2022-07-30,30-07-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,98.0,2.0,Santa Catarina
2022-08-01,01-08-2022,SC,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,98.0,2.0,Santa Catarina
2022-10-11,11-10-2022,SC,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,98.0,2.0,Santa Catarina
2022-12-20,20-12-2022,SC,0,0,6,0,1,7,7,100.0,0.0,0.0,85.7,14.3,100.0,0.0,0.0,96.7,3.3,Santa Catarina
2022-12-21,21-12-2022,SC,0,0,19,0,0,19,19,100.0,0.0,0.0,100.0,0.0,,,,,,Santa Catarina
2022-12-26,26-12-2022,SC,0,0,9,0,0,9,9,100.0,0.0,0.0,100.0,0.0,,,,,,Santa Catarina
2022-12-27,27-12-2022,SC,0,0,10,0,1,11,11,100.0,0.0,0.0,90.9,9.1,,,,,,Santa Catarina
2021-12-01,01-12-2021,SE,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,,,,,,Sergipe
2021-12-02,02-12-2021,SE,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,,,,,,Sergipe
2021-12-03,03-12-2021,SE,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,Sergipe
2021-12-06,06-12-2021,SE,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,42.9,42.9,0.0,0.0,0.0,Sergipe
2021-12-07,07-12-2021,SE,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,0.0,0.0,0.0,Sergipe
2021-12-08,08-12-2021,SE,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,14.3,14.3,0.0,0.0,0.0,Sergipe
2021-12-09,09-12-2021,SE,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,0.0,0.0,0.0,Sergipe
2021-12-13,13-12-2021,SE,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,0.0,0.0,0.0,Sergipe
2021-12-15,15-12-2021,SE,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,0.0,0.0,0.0,Sergipe
2021-12-19,19-12-2021,SE,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,0.0,0.0,0.0,Sergipe
2021-12-20,20-12-2021,SE,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,,,,,,Sergipe
2021-12-23,23-12-2021,SE,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,Sergipe
2021-12-26,26-12-2021,SE,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,Sergipe
2021-12-02,02-12-2021,SP,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,São Paulo
2021-12-03,03-12-2021,SP,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,São Paulo
2021-12-05,05-12-2021,SP,0,0,0,6,0,6,0,0.0,0.0,0.0,0.0,0.0,,,,,,São Paulo
2021-12-06,06-12-2021,SP,0,0,0,7,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,São Paulo
2021-12-07,07-12-2021,SP,0,0,0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,São Paulo
2021-12-08,08-12-2021,SP,0,0,0,17,0,17,0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,São Paulo
2021-12-09,09-12-2021,SP,0,0,0,18,0,18,0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,São Paulo
2021-12-10,10-12-2021,SP,2,0,0,6,0,8,2,25.0,25.0,0.0,0.0,0.0,5.8,5.8,0.0,0.0,0.0,São Paulo
2021-12-11,11-12-2021,SP,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,São Paulo
2021-12-12,12-12-2021,SP,0,0,0,6,0,6,0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,São Paulo
2021-12-13,13-12-2021,SP,2,0,0,11,0,13,2,15.4,15.4,0.0,0.0,0.0,11.5,11.5,0.0,0.0,0.0,São Paulo
2021-12-14,14-12-2021,SP,3,0,0,12,0,15,3,20.0,20.0,0.0,0.0,0.0,7.9,7.9,0.0,0.0,0.0,São Paulo
2021-12-15,15-12-2021,SP,0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,0.0,0.0,0.0,São Paulo
2021-12-16,16-12-2021,SP,1,0,0,4,0,5,1,20.0,20.0,0.0,0.0,0.0,7.9,7.9,0.0,0.0,0.0,São Paulo
2021-12-17,17-12-2021,SP,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,5.7,5.7,0.0,0.0,0.0,São Paulo
2021-12-18,18-12-2021,SP,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,17.1,17.1,0.0,0.0,0.0,São Paulo
2021-12-19,19-12-2021,SP,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,31.4,31.4,0.0,0.0,0.0,São Paulo
2021-12-20,20-12-2021,SP,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,42.9,42.9,0.0,0.0,0.0,São Paulo
2022-01-04,04-01-2022,SP,12,0,0,0,0,12,12,100.0,100.0,0.0,0.0,0.0,57.1,57.1,0.1,0.0,0.0,São Paulo
2022-01-05,05-01-2022,SP,35,0,0,0,0,35,35,100.0,100.0,0.0,0.0,0.0,71.4,71.4,0.1,0.0,0.0,São Paulo
2022-01-06,06-01-2022,SP,77,0,0,0,0,77,77,100.0,100.0,0.0,0.0,0.0,85.7,85.6,0.1,0.0,0.0,São Paulo
2022-01-07,07-01-2022,SP,189,1,0,0,0,190,190,100.0,99.5,0.5,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-08,08-01-2022,SP,65,0,0,0,0,65,65,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-09,09-01-2022,SP,13,0,0,0,0,13,13,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-10,10-01-2022,SP,104,0,0,0,0,104,104,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-11,11-01-2022,SP,87,0,0,0,0,87,87,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-12,12-01-2022,SP,6,0,0,0,0,6,6,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-13,13-01-2022,SP,15,0,0,0,0,15,15,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-14,14-01-2022,SP,30,0,0,0,0,30,30,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-15,15-01-2022,SP,22,0,0,0,0,22,22,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-16,16-01-2022,SP,14,0,0,0,0,14,14,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-17,17-01-2022,SP,90,0,0,0,0,90,90,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-18,18-01-2022,SP,191,0,0,0,0,191,191,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-19,19-01-2022,SP,39,0,0,0,0,39,39,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-20,20-01-2022,SP,71,0,0,0,0,71,71,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-21,21-01-2022,SP,59,0,0,0,0,59,59,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-22,22-01-2022,SP,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-23,23-01-2022,SP,22,0,0,0,0,22,22,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-24,24-01-2022,SP,118,1,0,0,0,119,119,100.0,99.2,0.8,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-25,25-01-2022,SP,168,0,0,0,0,168,168,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-26,26-01-2022,SP,190,0,0,0,0,190,190,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-27,27-01-2022,SP,126,0,0,0,0,126,126,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-01-28,28-01-2022,SP,128,0,0,0,0,128,128,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-29,29-01-2022,SP,49,0,0,0,0,49,49,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-30,30-01-2022,SP,47,0,0,0,0,47,47,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-01-31,31-01-2022,SP,411,1,0,0,0,412,412,100.0,99.8,0.2,0.0,0.0,100.0,100.0,0.0,0.0,0.0,São Paulo
2022-02-01,01-02-2022,SP,42,0,0,0,0,42,42,100.0,100.0,0.0,0.0,0.0,100.0,99.7,0.3,0.0,0.0,São Paulo
2022-02-02,02-02-2022,SP,56,0,0,0,0,56,56,100.0,100.0,0.0,0.0,0.0,100.0,99.7,0.3,0.0,0.0,São Paulo
2022-02-03,03-02-2022,SP,75,0,0,0,0,75,75,100.0,100.0,0.0,0.0,0.0,100.0,99.7,0.3,0.0,0.0,São Paulo
2022-02-04,04-02-2022,SP,60,1,0,0,0,61,61,100.0,98.4,1.6,0.0,0.0,100.0,99.8,0.2,0.0,0.0,São Paulo
2022-02-05,05-02-2022,SP,10,0,0,0,0,10,10,100.0,100.0,0.0,0.0,0.0,100.0,99.8,0.2,0.0,0.0,São Paulo
2022-02-07,07-02-2022,SP,5,0,0,0,0,5,5,100.0,100.0,0.0,0.0,0.0,100.0,99.8,0.2,0.0,0.0,São Paulo
2022-02-08,08-02-2022,SP,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,99.6,0.4,0.0,0.0,São Paulo
2022-02-09,09-02-2022,SP,4,0,0,0,0,4,4,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-02-10,10-02-2022,SP,9,0,0,0,0,9,9,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-02-11,11-02-2022,SP,111,1,0,0,0,112,112,100.0,99.1,0.9,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-02-12,12-02-2022,SP,45,0,0,0,0,45,45,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-02-13,13-02-2022,SP,63,0,0,0,0,63,63,100.0,100.0,0.0,0.0,0.0,100.0,99.9,0.1,0.0,0.0,São Paulo
2022-02-14,14-02-2022,SP,70,0,0,0,0,70,70,100.0,100.0,0.0,0.0,0.0,100.0,85.6,14.4,0.0,0.0,São Paulo
2022-02-15,15-02-2022,SP,19,0,0,0,0,19,19,100.0,100.0,0.0,0.0,0.0,100.0,71.4,28.6,0.0,0.0,São Paulo
2022-03-07,07-03-2022,SP,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,57.1,41.4,1.4,0.0,São Paulo
2022-05-21,21-05-2022,SP,0,3,0,0,0,3,3,100.0,0.0,100.0,0.0,0.0,100.0,42.9,55.7,1.4,0.0,São Paulo
2022-05-22,22-05-2022,SP,0,6,0,0,0,6,6,100.0,0.0,100.0,0.0,0.0,100.0,28.6,68.2,3.3,0.0,São Paulo
2022-05-23,23-05-2022,SP,0,27,3,0,0,30,30,100.0,0.0,90.0,10.0,0.0,100.0,14.3,80.5,5.3,0.0,São Paulo
2022-05-24,24-05-2022,SP,0,59,0,0,0,59,59,100.0,0.0,100.0,0.0,0.0,100.0,0.0,89.4,10.6,0.0,São Paulo
2022-05-25,25-05-2022,SP,0,102,15,0,0,117,117,100.0,0.0,87.2,12.8,0.0,100.0,0.0,88.0,12.0,0.0,São Paulo
2022-05-26,26-05-2022,SP,0,37,6,0,0,43,43,100.0,0.0,86.0,14.0,0.0,100.0,0.0,88.0,12.0,0.0,São Paulo
2022-05-27,27-05-2022,SP,0,80,48,0,0,128,128,100.0,0.0,62.5,37.5,0.0,100.0,0.0,84.9,15.1,0.0,São Paulo
2022-05-28,28-05-2022,SP,0,27,3,0,0,30,30,100.0,0.0,90.0,10.0,0.0,100.0,0.0,84.9,15.1,0.0,São Paulo
2022-05-29,29-05-2022,SP,0,15,0,0,0,15,15,100.0,0.0,100.0,0.0,0.0,100.0,0.0,82.5,17.5,0.0,São Paulo
2022-05-30,30-05-2022,SP,0,53,24,0,0,77,77,100.0,0.0,68.8,31.2,0.0,100.0,0.0,79.1,20.9,0.0,São Paulo
2022-05-31,31-05-2022,SP,0,8,0,0,0,8,8,100.0,0.0,100.0,0.0,0.0,100.0,0.0,80.1,19.9,0.0,São Paulo
2022-06-01,01-06-2022,SP,0,14,6,0,0,20,20,100.0,0.0,70.0,30.0,0.0,100.0,0.0,76.7,23.3,0.0,São Paulo
2022-06-02,02-06-2022,SP,0,10,6,0,0,16,16,100.0,0.0,62.5,37.5,0.0,100.0,0.0,69.6,30.4,0.0,São Paulo
2022-06-03,03-06-2022,SP,0,18,8,0,0,26,26,100.0,0.0,69.2,30.8,0.0,100.0,0.0,62.2,37.8,0.0,São Paulo
2022-06-04,04-06-2022,SP,0,2,1,0,0,3,3,100.0,0.0,66.7,33.3,0.0,100.0,0.0,54.4,45.6,0.0,São Paulo
2022-06-05,05-06-2022,SP,0,5,5,0,0,10,10,100.0,0.0,50.0,50.0,0.0,100.0,0.0,50.0,50.0,0.0,São Paulo
2022-06-06,06-06-2022,SP,0,5,24,0,0,29,29,100.0,0.0,17.2,82.8,0.0,100.0,0.0,45.8,54.2,0.0,São Paulo
2022-06-07,07-06-2022,SP,0,19,23,0,0,42,42,100.0,0.0,45.2,54.8,0.0,100.0,0.0,35.9,64.1,0.0,São Paulo
2022-06-08,08-06-2022,SP,0,21,33,0,0,54,54,100.0,0.0,38.9,61.1,0.0,100.0,0.0,26.4,73.6,0.0,São Paulo
2022-06-09,09-06-2022,SP,0,6,12,0,0,18,18,100.0,0.0,33.3,66.7,0.0,100.0,0.0,33.5,66.5,0.0,São Paulo
2022-06-10,10-06-2022,SP,0,0,8,0,0,8,8,100.0,0.0,0.0,100.0,0.0,100.0,0.0,38.2,61.8,0.0,São Paulo
2022-06-11,11-06-2022,SP,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,33.2,66.8,0.0,São Paulo
2022-06-13,13-06-2022,SP,0,2,0,0,0,2,2,100.0,0.0,100.0,0.0,0.0,100.0,0.0,29.4,70.6,0.0,São Paulo
2022-06-16,16-06-2022,SP,0,4,4,0,0,8,8,100.0,0.0,50.0,50.0,0.0,100.0,0.0,31.8,68.2,0.0,São Paulo
2022-06-17,17-06-2022,SP,0,1,9,0,0,10,10,100.0,0.0,10.0,90.0,0.0,100.0,0.0,36.8,63.2,0.0,São Paulo
2022-06-18,18-06-2022,SP,0,1,7,0,0,8,8,100.0,0.0,12.5,87.5,0.0,100.0,0.0,40.0,60.0,0.0,São Paulo
2022-06-20,20-06-2022,SP,0,1,1,0,0,2,2,100.0,0.0,50.0,50.0,0.0,100.0,0.0,25.7,74.3,0.0,São Paulo
2022-06-21,21-06-2022,SP,0,6,11,0,0,17,17,100.0,0.0,35.3,64.7,0.0,100.0,0.0,18.6,81.4,0.0,São Paulo
2022-06-22,22-06-2022,SP,0,2,7,0,0,9,9,100.0,0.0,22.2,77.8,0.0,100.0,0.0,17.1,82.9,0.0,São Paulo
2022-06-23,23-06-2022,SP,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,15.4,84.6,0.0,São Paulo
2022-06-24,24-06-2022,SP,0,0,5,0,0,5,5,100.0,0.0,0.0,100.0,0.0,100.0,0.0,8.9,91.1,0.0,São Paulo
2022-06-27,27-06-2022,SP,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,5.9,94.1,0.0,São Paulo
2022-06-28,28-06-2022,SP,0,0,3,0,0,3,3,100.0,0.0,0.0,100.0,0.0,100.0,0.0,3.8,96.2,0.0,São Paulo
2022-06-29,29-06-2022,SP,0,1,20,0,0,21,21,100.0,0.0,4.8,95.2,0.0,100.0,0.0,3.8,96.2,0.0,São Paulo
2022-06-30,30-06-2022,SP,0,1,6,0,0,7,7,100.0,0.0,14.3,85.7,0.0,100.0,0.0,5.0,95.0,0.0,São Paulo
2022-07-01,01-07-2022,SP,0,1,12,0,0,13,13,100.0,0.0,7.7,92.3,0.0,100.0,0.0,5.7,94.3,0.0,São Paulo
2022-07-02,02-07-2022,SP,0,0,6,0,0,6,6,100.0,0.0,0.0,100.0,0.0,100.0,0.0,6.5,93.5,0.0,São Paulo
2022-07-03,03-07-2022,SP,0,9,105,0,0,114,114,100.0,0.0,7.9,92.1,0.0,100.0,0.0,6.4,93.6,0.0,São Paulo
2022-07-04,04-07-2022,SP,0,20,382,0,0,402,402,100.0,0.0,5.0,95.0,0.0,100.0,0.0,4.9,95.1,0.0,São Paulo
2022-07-05,05-07-2022,SP,0,12,194,0,0,206,206,100.0,0.0,5.8,94.2,0.0,100.0,0.0,4.1,95.9,0.0,São Paulo
2022-07-06,06-07-2022,SP,0,27,606,0,0,633,633,100.0,0.0,4.3,95.7,0.0,100.0,0.0,4.5,95.5,0.0,São Paulo
2022-07-07,07-07-2022,SP,0,22,610,0,0,632,632,100.0,0.0,3.5,96.5,0.0,100.0,0.0,3.8,96.2,0.0,São Paulo
2022-07-08,08-07-2022,SP,0,11,565,0,0,576,576,100.0,0.0,1.9,98.1,0.0,100.0,0.0,3.5,96.5,0.0,São Paulo
2022-07-09,09-07-2022,SP,0,3,92,0,0,95,95,100.0,0.0,3.2,96.8,0.0,100.0,0.0,3.2,96.8,0.0,São Paulo
2022-07-10,10-07-2022,SP,0,4,148,0,0,152,152,100.0,0.0,2.6,97.4,0.0,100.0,0.0,3.0,97.0,0.0,São Paulo
2022-07-11,11-07-2022,SP,0,18,608,0,0,626,626,100.0,0.0,2.9,97.1,0.0,100.0,0.0,3.0,97.0,0.0,São Paulo
2022-07-12,12-07-2022,SP,0,18,469,0,0,487,487,100.0,0.0,3.7,96.3,0.0,100.0,0.0,3.0,97.0,0.0,São Paulo
2022-07-13,13-07-2022,SP,0,13,442,0,0,455,455,100.0,0.0,2.9,97.1,0.0,100.0,0.0,2.8,97.2,0.0,São Paulo
2022-07-14,14-07-2022,SP,0,17,432,0,0,449,449,100.0,0.0,3.8,96.2,0.0,100.0,0.0,2.5,97.5,0.0,São Paulo
2022-07-15,15-07-2022,SP,0,6,289,0,0,295,295,100.0,0.0,2.0,98.0,0.0,100.0,0.0,2.3,97.7,0.0,São Paulo
2022-07-16,16-07-2022,SP,0,3,146,0,0,149,149,100.0,0.0,2.0,98.0,0.0,100.0,0.0,2.0,98.0,0.0,São Paulo
2022-07-17,17-07-2022,SP,0,0,49,0,0,49,49,100.0,0.0,0.0,100.0,0.0,100.0,0.0,1.7,98.3,0.0,São Paulo
2022-07-18,18-07-2022,SP,0,6,335,0,0,341,341,100.0,0.0,1.8,98.2,0.0,100.0,0.0,1.4,98.6,0.0,São Paulo
2022-07-19,19-07-2022,SP,0,3,252,0,0,255,255,100.0,0.0,1.2,98.8,0.0,100.0,0.0,1.2,98.8,0.0,São Paulo
2022-07-20,20-07-2022,SP,0,2,247,0,0,249,249,100.0,0.0,0.8,99.2,0.0,100.0,0.0,2.5,97.5,0.0,São Paulo
2022-07-21,21-07-2022,SP,0,4,222,0,0,226,226,100.0,0.0,1.8,98.2,0.0,100.0,0.0,2.5,97.5,0.0,São Paulo
2022-07-22,22-07-2022,SP,0,1,181,0,0,182,182,100.0,0.0,0.5,99.5,0.0,100.0,0.0,2.5,97.5,0.0,São Paulo
2022-07-23,23-07-2022,SP,0,1,8,0,0,9,9,100.0,0.0,11.1,88.9,0.0,100.0,0.0,2.4,97.6,0.0,São Paulo
2022-07-24,24-07-2022,SP,0,0,41,0,0,41,41,100.0,0.0,0.0,100.0,0.0,100.0,0.0,2.3,97.7,0.0,São Paulo
2022-07-25,25-07-2022,SP,0,4,208,0,0,212,212,100.0,0.0,1.9,98.1,0.0,100.0,0.0,2.3,97.7,0.0,São Paulo
2022-07-26,26-07-2022,SP,0,1,131,0,0,132,132,100.0,0.0,0.8,99.2,0.0,100.0,0.0,2.3,97.7,0.0,São Paulo
2022-07-27,27-07-2022,SP,0,0,182,0,0,182,182,100.0,0.0,0.0,100.0,0.0,100.0,0.0,1.1,98.9,0.0,São Paulo
2022-07-28,28-07-2022,SP,0,1,47,0,0,48,48,100.0,0.0,2.1,97.9,0.0,100.0,0.0,1.1,98.9,0.0,São Paulo
2022-07-29,29-07-2022,SP,0,0,69,0,0,69,69,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.9,99.1,0.0,São Paulo
2022-07-30,30-07-2022,SP,0,1,38,0,0,39,39,100.0,0.0,2.6,97.4,0.0,100.0,0.0,0.8,99.2,0.0,São Paulo
